order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR34902202,01-Mar-22,789902,25891202,311,04-Mar-22,04-Mar-22,311,1,1,1
FMR32320202,01-Mar-22,789320,25891202,211,02-Mar-22,03-Mar-22,211,1,0,1
FMR33320202,01-Mar-22,789320,25891202,209,03-Mar-22,05-Mar-22,188,0,0,0
FMR32403401,01-Mar-22,789403,25891202,472,02-Mar-22,02-Mar-22,472,1,1,1
FMR34703602,01-Mar-22,789703,25891202,185,04-Mar-22,04-Mar-22,167,0,1,0
FMR34303602,01-Mar-22,789303,25891202,160,04-Mar-22,04-Mar-22,144,0,1,0
FMR32721603,01-Mar-22,789721,25891202,178,02-Mar-22,02-Mar-22,169,0,1,0
FMR33421203,01-Mar-22,789421,25891202,332,03-Mar-22,06-Mar-22,332,1,0,1
FMR34421601,01-Mar-22,789421,25891202,132,04-Mar-22,05-Mar-22,125,0,0,0
FMR33101202,01-Mar-22,789101,25891202,150,03-Mar-22,04-Mar-22,150,1,0,1
FMR34401503,01-Mar-22,789401,25891202,173,04-Mar-22,04-Mar-22,173,1,1,1
FMR33503502,01-Mar-22,789503,25891202,214,03-Mar-22,03-Mar-22,214,1,1,1
FMR33601202,01-Mar-22,789601,25891202,411,03-Mar-22,04-Mar-22,390,0,0,0
FMR34201202,01-Mar-22,789201,25891202,175,04-Mar-22,04-Mar-22,175,1,1,1
FMR32521202,01-Mar-22,789521,25891202,479,02-Mar-22,05-Mar-22,479,1,0,1
FMR33521202,01-Mar-22,789521,25891202,347,03-Mar-22,03-Mar-22,347,1,1,1
FMR34520602,01-Mar-22,789520,25891202,200,04-Mar-22,06-Mar-22,200,1,0,1
FMR33720202,01-Mar-22,789720,25891202,270,03-Mar-22,03-Mar-22,270,1,1,1
FMR32202603,01-Mar-22,789202,25891202,342,02-Mar-22,02-Mar-22,274,0,1,0
FMR33202502,01-Mar-22,789202,25891202,130,03-Mar-22,03-Mar-22,130,1,1,1
FMR33522202,01-Mar-22,789522,25891202,280,03-Mar-22,03-Mar-22,252,0,1,0
FMR32203402,01-Mar-22,789203,25891303,64,02-Mar-22,02-Mar-22,64,1,1,1
FMR33103602,01-Mar-22,789103,25891303,40,03-Mar-22,03-Mar-22,32,0,1,0
FMR32721603,01-Mar-22,789721,25891303,69,02-Mar-22,02-Mar-22,69,1,1,1
FMR32522303,01-Mar-22,789522,25891303,63,02-Mar-22,01-Mar-22,50,0,1,0
FMR32601303,01-Mar-22,789601,25891303,95,02-Mar-22,03-Mar-22,95,1,0,1
FMR33601303,01-Mar-22,789601,25891303,69,03-Mar-22,03-Mar-22,66,0,1,0
FMR33703303,01-Mar-22,789703,25891303,76,03-Mar-22,02-Mar-22,76,1,1,1
FMR34720303,01-Mar-22,789720,25891303,27,04-Mar-22,06-Mar-22,27,1,0,1
FMR34420303,01-Mar-22,789420,25891303,63,04-Mar-22,04-Mar-22,57,0,1,0
FMR32622502,01-Mar-22,789622,25891303,51,02-Mar-22,02-Mar-22,51,1,1,1
FMR34622602,01-Mar-22,789622,25891303,84,04-Mar-22,04-Mar-22,84,1,1,1
FMR34122303,01-Mar-22,789122,25891303,37,04-Mar-22,05-Mar-22,33,0,0,0
FMR32501601,01-Mar-22,789501,25891303,51,02-Mar-22,02-Mar-22,41,0,1,0
FMR33501401,01-Mar-22,789501,25891303,57,03-Mar-22,03-Mar-22,57,1,1,1
FMR32702601,01-Mar-22,789702,25891303,29,02-Mar-22,02-Mar-22,29,1,1,1
FMR32221303,01-Mar-22,789221,25891303,42,02-Mar-22,01-Mar-22,42,1,1,1
FMR32202402,01-Mar-22,789202,25891303,40,02-Mar-22,03-Mar-22,40,1,0,1
FMR33403501,01-Mar-22,789403,25891303,89,03-Mar-22,03-Mar-22,89,1,1,1
FMR34121303,01-Mar-22,789121,25891303,49,04-Mar-22,07-Mar-22,49,1,0,1
FMR32101601,01-Mar-22,789101,25891303,58,02-Mar-22,02-Mar-22,58,1,1,1
FMR32402303,01-Mar-22,789402,25891303,68,02-Mar-22,03-Mar-22,54,0,0,0
FMR33402303,01-Mar-22,789402,25891303,63,03-Mar-22,03-Mar-22,63,1,1,1
FMR32903403,01-Mar-22,789903,25891303,75,02-Mar-22,02-Mar-22,75,1,1,1
FMR34603203,02-Mar-22,789603,25891203,477,04-Mar-22,03-Mar-22,477,1,1,1
FMR33422203,02-Mar-22,789422,25891203,452,03-Mar-22,03-Mar-22,452,1,1,1
FMR35422503,02-Mar-22,789422,25891203,148,05-Mar-22,08-Mar-22,148,1,0,1
FMR34101203,02-Mar-22,789101,25891203,500,04-Mar-22,04-Mar-22,500,1,1,1
FMR35401203,02-Mar-22,789401,25891203,400,05-Mar-22,05-Mar-22,380,0,1,0
FMR34320402,02-Mar-22,789320,25891203,184,04-Mar-22,04-Mar-22,175,0,1,0
FMR35320402,02-Mar-22,789320,25891203,490,05-Mar-22,05-Mar-22,490,1,1,1
FMR34721601,02-Mar-22,789721,25891203,293,04-Mar-22,04-Mar-22,264,0,1,0
FMR34202203,02-Mar-22,789202,25891203,206,04-Mar-22,03-Mar-22,206,1,1,1
FMR33503203,02-Mar-22,789503,25891203,308,03-Mar-22,06-Mar-22,308,1,0,1
FMR35121203,02-Mar-22,789121,25891203,197,05-Mar-22,05-Mar-22,197,1,1,1
FMR34221203,02-Mar-22,789221,25891203,343,04-Mar-22,03-Mar-22,343,1,1,1
FMR35221203,02-Mar-22,789221,25891203,294,05-Mar-22,05-Mar-22,279,0,1,0
FMR35321603,02-Mar-22,789321,25891203,280,05-Mar-22,05-Mar-22,224,0,1,0
FMR33501602,02-Mar-22,789501,25891203,352,03-Mar-22,03-Mar-22,352,1,1,1
FMR33601203,02-Mar-22,789601,25891203,491,03-Mar-22,03-Mar-22,466,0,1,0
FMR35622603,02-Mar-22,789622,25891203,185,05-Mar-22,05-Mar-22,185,1,1,1
FMR35902601,02-Mar-22,789902,25891203,474,05-Mar-22,05-Mar-22,474,1,1,1
FMR35402501,02-Mar-22,789402,25891203,128,05-Mar-22,05-Mar-22,128,1,1,1
FMR33702602,02-Mar-22,789702,25891203,341,03-Mar-22,03-Mar-22,324,0,1,0
FMR33520203,02-Mar-22,789520,25891203,236,03-Mar-22,02-Mar-22,212,0,1,0
FMR35320402,02-Mar-22,789320,25891302,24,05-Mar-22,05-Mar-22,22,0,1,0
FMR35603302,02-Mar-22,789603,25891302,61,05-Mar-22,04-Mar-22,61,1,1,1
FMR35621302,02-Mar-22,789621,25891302,97,05-Mar-22,05-Mar-22,97,1,1,1
FMR33321303,02-Mar-22,789321,25891302,55,03-Mar-22,03-Mar-22,44,0,1,0
FMR33420302,02-Mar-22,789420,25891302,65,03-Mar-22,05-Mar-22,62,0,0,0
FMR34420302,02-Mar-22,789420,25891302,24,04-Mar-22,07-Mar-22,24,1,0,1
FMR34220501,02-Mar-22,789220,25891302,58,04-Mar-22,04-Mar-22,55,0,1,0
FMR34122403,02-Mar-22,789122,25891302,51,04-Mar-22,05-Mar-22,48,0,0,0
FMR35122302,02-Mar-22,789122,25891302,49,05-Mar-22,08-Mar-22,49,1,0,1
FMR35303601,02-Mar-22,789303,25891302,23,05-Mar-22,05-Mar-22,22,0,1,0
FMR33720403,02-Mar-22,789720,25891302,75,03-Mar-22,03-Mar-22,75,1,1,1
FMR35720302,02-Mar-22,789720,25891302,32,05-Mar-22,04-Mar-22,30,0,1,0
FMR34703601,02-Mar-22,789703,25891302,99,04-Mar-22,04-Mar-22,99,1,1,1
FMR34101302,02-Mar-22,789101,25891302,64,04-Mar-22,05-Mar-22,61,0,0,0
FMR34522401,02-Mar-22,789522,25891302,83,04-Mar-22,06-Mar-22,83,1,0,1
FMR34121401,02-Mar-22,789121,25891302,56,04-Mar-22,07-Mar-22,56,1,0,1
FMR34903403,02-Mar-22,789903,25891302,77,04-Mar-22,04-Mar-22,69,0,1,0
FMR35903601,02-Mar-22,789903,25891302,97,05-Mar-22,05-Mar-22,78,0,1,0
FMR34402603,02-Mar-22,789402,25891302,94,04-Mar-22,04-Mar-22,94,1,1,1
FMR33422302,02-Mar-22,789422,25891302,35,03-Mar-22,06-Mar-22,35,1,0,1
FMR34721301,02-Mar-22,789721,25891301,67,04-Mar-22,03-Mar-22,67,1,1,1
FMR35703502,02-Mar-22,789703,25891301,88,05-Mar-22,05-Mar-22,88,1,1,1
FMR35102301,02-Mar-22,789102,25891301,44,05-Mar-22,08-Mar-22,44,1,0,1
FMR33103301,02-Mar-22,789103,25891301,72,03-Mar-22,02-Mar-22,68,0,1,0
FMR33321303,02-Mar-22,789321,25891301,93,03-Mar-22,03-Mar-22,84,0,1,0
FMR35321301,02-Mar-22,789321,25891301,22,05-Mar-22,06-Mar-22,22,1,0,1
FMR34503301,02-Mar-22,789503,25891301,29,04-Mar-22,05-Mar-22,26,0,0,0
FMR34521301,02-Mar-22,789521,25891301,62,04-Mar-22,06-Mar-22,59,0,0,0
FMR33702602,02-Mar-22,789702,25891301,84,03-Mar-22,03-Mar-22,76,0,1,0
FMR34702601,02-Mar-22,789702,25891301,68,04-Mar-22,04-Mar-22,61,0,1,0
FMR35902601,02-Mar-22,789902,25891301,48,05-Mar-22,05-Mar-22,48,1,1,1
FMR33401301,02-Mar-22,789401,25891301,67,03-Mar-22,03-Mar-22,54,0,1,0
FMR33721102,02-Mar-22,789721,25891102,483,03-Mar-22,03-Mar-22,386,0,1,0
FMR34601501,02-Mar-22,789601,25891102,492,04-Mar-22,04-Mar-22,492,1,1,1
FMR34402603,02-Mar-22,789402,25891102,388,04-Mar-22,04-Mar-22,388,1,1,1
FMR33221401,02-Mar-22,789221,25891102,472,03-Mar-22,03-Mar-22,472,1,1,1
FMR33622402,02-Mar-22,789622,25891102,409,03-Mar-22,03-Mar-22,409,1,1,1
FMR35902601,02-Mar-22,789902,25891102,431,05-Mar-22,05-Mar-22,431,1,1,1
FMR33503603,02-Mar-22,789503,25891102,495,03-Mar-22,03-Mar-22,495,1,1,1
FMR33321303,02-Mar-22,789321,25891102,420,03-Mar-22,03-Mar-22,420,1,1,1
FMR35420102,02-Mar-22,789420,25891102,359,05-Mar-22,07-Mar-22,287,0,0,0
FMR35220102,02-Mar-22,789220,25891102,404,05-Mar-22,04-Mar-22,404,1,1,1
FMR33101501,02-Mar-22,789101,25891102,352,03-Mar-22,03-Mar-22,317,0,1,0
FMR34101203,02-Mar-22,789101,25891102,308,04-Mar-22,04-Mar-22,308,1,1,1
FMR33102403,02-Mar-22,789102,25891102,366,03-Mar-22,03-Mar-22,329,0,1,0
FMR34621102,02-Mar-22,789621,25891102,480,04-Mar-22,07-Mar-22,480,1,0,1
FMR35122502,02-Mar-22,789122,25891502,185,05-Mar-22,06-Mar-22,185,1,0,1
FMR33320502,02-Mar-22,789320,25891502,128,03-Mar-22,03-Mar-22,128,1,1,1
FMR34201502,02-Mar-22,789201,25891502,171,04-Mar-22,04-Mar-22,171,1,1,1
FMR33301502,02-Mar-22,789301,25891502,225,03-Mar-22,03-Mar-22,180,0,1,0
FMR33203502,02-Mar-22,789203,25891502,235,03-Mar-22,04-Mar-22,223,0,0,0
FMR34203602,02-Mar-22,789203,25891502,202,04-Mar-22,04-Mar-22,202,1,1,1
FMR34202502,02-Mar-22,789202,25891502,171,04-Mar-22,04-Mar-22,154,0,1,0
FMR34121502,02-Mar-22,789121,25891502,188,04-Mar-22,03-Mar-22,188,1,1,1
FMR35520502,02-Mar-22,789520,25891502,112,05-Mar-22,05-Mar-22,106,0,1,0
FMR33103603,02-Mar-22,789103,25891502,185,03-Mar-22,03-Mar-22,185,1,1,1
FMR33603502,02-Mar-22,789603,25891502,238,03-Mar-22,03-Mar-22,238,1,1,1
FMR35503502,02-Mar-22,789503,25891502,174,05-Mar-22,05-Mar-22,139,0,1,0
FMR35101502,02-Mar-22,789101,25891502,190,05-Mar-22,05-Mar-22,190,1,1,1
FMR35703502,02-Mar-22,789703,25891502,210,05-Mar-22,05-Mar-22,210,1,1,1
FMR33702602,02-Mar-22,789702,25891502,235,03-Mar-22,03-Mar-22,211,0,1,0
FMR35702603,02-Mar-22,789702,25891502,124,05-Mar-22,05-Mar-22,124,1,1,1
FMR35303601,02-Mar-22,789303,25891502,154,05-Mar-22,05-Mar-22,154,1,1,1
FMR34321502,02-Mar-22,789321,25891502,243,04-Mar-22,04-Mar-22,243,1,1,1
FMR33501602,02-Mar-22,789501,25891502,144,03-Mar-22,03-Mar-22,144,1,1,1
FMR33203403,02-Mar-22,789203,25891403,488,03-Mar-22,03-Mar-22,488,1,1,1
FMR35203601,02-Mar-22,789203,25891403,359,05-Mar-22,05-Mar-22,359,1,1,1
FMR35321603,02-Mar-22,789321,25891403,201,05-Mar-22,05-Mar-22,201,1,1,1
FMR33903503,02-Mar-22,789903,25891403,226,03-Mar-22,03-Mar-22,215,0,1,0
FMR34903403,02-Mar-22,789903,25891403,273,04-Mar-22,04-Mar-22,273,1,1,1
FMR34501403,02-Mar-22,789501,25891403,486,04-Mar-22,04-Mar-22,462,0,1,0
FMR34420403,02-Mar-22,789420,25891403,455,04-Mar-22,06-Mar-22,455,1,0,1
FMR33201403,02-Mar-22,789201,25891403,314,03-Mar-22,03-Mar-22,314,1,1,1
FMR35902601,02-Mar-22,789902,25891403,461,05-Mar-22,05-Mar-22,415,0,1,0
FMR35703502,02-Mar-22,789703,25891403,468,05-Mar-22,05-Mar-22,468,1,1,1
FMR34503602,02-Mar-22,789503,25891403,317,04-Mar-22,04-Mar-22,317,1,1,1
FMR33122503,02-Mar-22,789122,25891403,313,03-Mar-22,03-Mar-22,297,0,1,0
FMR34122403,02-Mar-22,789122,25891403,239,04-Mar-22,05-Mar-22,239,1,0,1
FMR33102403,02-Mar-22,789102,25891403,476,03-Mar-22,03-Mar-22,476,1,1,1
FMR34102403,02-Mar-22,789102,25891403,495,04-Mar-22,04-Mar-22,495,1,1,1
FMR33202403,02-Mar-22,789202,25891403,317,03-Mar-22,03-Mar-22,317,1,1,1
FMR34202502,02-Mar-22,789202,25891403,441,04-Mar-22,04-Mar-22,441,1,1,1
FMR33720403,02-Mar-22,789720,25891403,398,03-Mar-22,03-Mar-22,398,1,1,1
FMR33303403,02-Mar-22,789303,25891403,269,03-Mar-22,03-Mar-22,242,0,1,0
FMR34521403,02-Mar-22,789521,25891403,223,04-Mar-22,04-Mar-22,223,1,1,1
FMR33121403,02-Mar-22,789121,25891403,292,03-Mar-22,06-Mar-22,292,1,0,1
FMR34702403,02-Mar-22,789702,25891403,384,04-Mar-22,05-Mar-22,346,0,0,0
FMR33301502,02-Mar-22,789301,25891403,264,03-Mar-22,03-Mar-22,264,1,1,1
FMR35301503,02-Mar-22,789301,25891403,453,05-Mar-22,06-Mar-22,453,1,0,1
FMR34601501,02-Mar-22,789601,25891403,411,04-Mar-22,04-Mar-22,390,0,1,0
FMR35622603,02-Mar-22,789622,25891403,255,05-Mar-22,05-Mar-22,255,1,1,1
FMR33403601,02-Mar-22,789403,25891503,178,03-Mar-22,03-Mar-22,178,1,1,1
FMR33321503,02-Mar-22,789321,25891503,125,03-Mar-22,02-Mar-22,125,1,1,1
FMR33902503,02-Mar-22,789902,25891503,205,03-Mar-22,03-Mar-22,205,1,1,1
FMR34603601,02-Mar-22,789603,25891503,199,04-Mar-22,04-Mar-22,199,1,1,1
FMR35603601,02-Mar-22,789603,25891503,114,05-Mar-22,05-Mar-22,114,1,1,1
FMR33903503,02-Mar-22,789903,25891503,131,03-Mar-22,03-Mar-22,131,1,1,1
FMR35301503,02-Mar-22,789301,25891503,115,05-Mar-22,06-Mar-22,115,1,0,1
FMR34402503,02-Mar-22,789402,25891503,169,04-Mar-22,03-Mar-22,169,1,1,1
FMR35303503,02-Mar-22,789303,25891503,193,05-Mar-22,06-Mar-22,193,1,0,1
FMR33122503,02-Mar-22,789122,25891503,179,03-Mar-22,03-Mar-22,161,0,1,0
FMR34422503,02-Mar-22,789422,25891503,195,04-Mar-22,05-Mar-22,195,1,0,1
FMR35422503,02-Mar-22,789422,25891503,119,05-Mar-22,08-Mar-22,119,1,0,1
FMR33403103,02-Mar-22,789403,25891103,436,03-Mar-22,02-Mar-22,414,0,1,0
FMR34521103,02-Mar-22,789521,25891103,364,04-Mar-22,07-Mar-22,364,1,0,1
FMR35521303,02-Mar-22,789521,25891103,498,05-Mar-22,07-Mar-22,498,1,0,1
FMR35522103,02-Mar-22,789522,25891103,390,05-Mar-22,04-Mar-22,390,1,1,1
FMR33622402,02-Mar-22,789622,25891103,329,03-Mar-22,03-Mar-22,329,1,1,1
FMR35122602,02-Mar-22,789122,25891103,438,05-Mar-22,05-Mar-22,394,0,1,0
FMR34101203,02-Mar-22,789101,25891103,400,04-Mar-22,04-Mar-22,400,1,1,1
FMR35401203,02-Mar-22,789401,25891103,355,05-Mar-22,05-Mar-22,355,1,1,1
FMR33102403,02-Mar-22,789102,25891103,375,03-Mar-22,03-Mar-22,375,1,1,1
FMR34102403,02-Mar-22,789102,25891103,391,04-Mar-22,04-Mar-22,391,1,1,1
FMR35721103,02-Mar-22,789721,25891103,337,05-Mar-22,05-Mar-22,337,1,1,1
FMR35321303,02-Mar-22,789321,25891103,331,05-Mar-22,07-Mar-22,331,1,0,1
FMR33422103,02-Mar-22,789422,25891103,417,03-Mar-22,04-Mar-22,375,0,0,0
FMR35422501,02-Mar-22,789422,25891103,415,05-Mar-22,05-Mar-22,394,0,1,0
FMR34221601,02-Mar-22,789221,25891601,121,04-Mar-22,04-Mar-22,121,1,1,1
FMR33703601,02-Mar-22,789703,25891601,118,03-Mar-22,03-Mar-22,118,1,1,1
FMR34703601,02-Mar-22,789703,25891601,118,04-Mar-22,04-Mar-22,118,1,1,1
FMR33601601,02-Mar-22,789601,25891601,88,03-Mar-22,02-Mar-22,84,0,1,0
FMR35601601,02-Mar-22,789601,25891601,58,05-Mar-22,05-Mar-22,55,0,1,0
FMR34702601,02-Mar-22,789702,25891601,149,04-Mar-22,04-Mar-22,149,1,1,1
FMR35902601,02-Mar-22,789902,25891601,171,05-Mar-22,05-Mar-22,154,0,1,0
FMR33403601,02-Mar-22,789403,25891601,175,03-Mar-22,03-Mar-22,175,1,1,1
FMR33521601,02-Mar-22,789521,25891601,148,03-Mar-22,03-Mar-22,148,1,1,1
FMR35103601,02-Mar-22,789103,25891601,125,05-Mar-22,05-Mar-22,125,1,1,1
FMR34201601,02-Mar-22,789201,25891601,100,04-Mar-22,05-Mar-22,100,1,0,1
FMR34721601,02-Mar-22,789721,25891601,189,04-Mar-22,04-Mar-22,189,1,1,1
FMR35303601,02-Mar-22,789303,25891601,131,05-Mar-22,05-Mar-22,131,1,1,1
FMR35320601,02-Mar-22,789320,25891601,93,05-Mar-22,04-Mar-22,84,0,1,0
FMR33503603,02-Mar-22,789503,25891601,93,03-Mar-22,03-Mar-22,84,0,1,0
FMR34720601,02-Mar-22,789720,25891601,88,04-Mar-22,04-Mar-22,88,1,1,1
FMR34603601,02-Mar-22,789603,25891601,146,04-Mar-22,04-Mar-22,146,1,1,1
FMR35603601,02-Mar-22,789603,25891601,120,05-Mar-22,05-Mar-22,120,1,1,1
FMR35903601,02-Mar-22,789903,25891601,153,05-Mar-22,05-Mar-22,153,1,1,1
FMR34102601,02-Mar-22,789102,25891601,79,04-Mar-22,05-Mar-22,79,1,0,1
FMR35203601,02-Mar-22,789203,25891601,55,05-Mar-22,05-Mar-22,55,1,1,1
FMR33420602,02-Mar-22,789420,25891601,113,03-Mar-22,04-Mar-22,107,0,0,0
FMR35501601,02-Mar-22,789501,25891601,169,05-Mar-22,05-Mar-22,169,1,1,1
FMR33220402,02-Mar-22,789220,25891402,320,03-Mar-22,03-Mar-22,320,1,1,1
FMR35420402,02-Mar-22,789420,25891402,461,05-Mar-22,04-Mar-22,461,1,1,1
FMR34320402,02-Mar-22,789320,25891402,453,04-Mar-22,04-Mar-22,362,0,1,0
FMR35320402,02-Mar-22,789320,25891402,297,05-Mar-22,05-Mar-22,297,1,1,1
FMR35603402,02-Mar-22,789603,25891402,353,05-Mar-22,06-Mar-22,318,0,0,0
FMR35601601,02-Mar-22,789601,25891402,280,05-Mar-22,05-Mar-22,224,0,1,0
FMR33520402,02-Mar-22,789520,25891402,311,03-Mar-22,05-Mar-22,295,0,0,0
FMR33203403,02-Mar-22,789203,25891402,320,03-Mar-22,03-Mar-22,320,1,1,1
FMR34403602,02-Mar-22,789403,25891402,391,04-Mar-22,04-Mar-22,391,1,1,1
FMR35321603,02-Mar-22,789321,25891402,466,05-Mar-22,05-Mar-22,466,1,1,1
FMR33621402,02-Mar-22,789621,25891402,413,03-Mar-22,06-Mar-22,413,1,0,1
FMR33622402,02-Mar-22,789622,25891402,360,03-Mar-22,03-Mar-22,360,1,1,1
FMR34421402,02-Mar-22,789421,25891402,241,04-Mar-22,07-Mar-22,217,0,0,0
FMR33102402,02-Mar-22,789102,25891402,450,03-Mar-22,06-Mar-22,450,1,0,1
FMR34102403,02-Mar-22,789102,25891402,472,04-Mar-22,04-Mar-22,425,0,1,0
FMR34202502,02-Mar-22,789202,25891402,237,04-Mar-22,04-Mar-22,237,1,1,1
FMR34122202,02-Mar-22,789122,25891201,129,04-Mar-22,07-Mar-22,116,0,0,0
FMR35621302,02-Mar-22,789621,25891201,251,05-Mar-22,05-Mar-22,251,1,1,1
FMR33420302,02-Mar-22,789420,25891201,457,03-Mar-22,05-Mar-22,457,1,0,1
FMR35401201,02-Mar-22,789401,25891201,247,05-Mar-22,06-Mar-22,247,1,0,1
FMR34402603,02-Mar-22,789402,25891201,446,04-Mar-22,04-Mar-22,446,1,1,1
FMR33902503,02-Mar-22,789902,25891201,458,03-Mar-22,03-Mar-22,412,0,1,0
FMR34721601,02-Mar-22,789721,25891201,473,04-Mar-22,04-Mar-22,473,1,1,1
FMR35103601,02-Mar-22,789103,25891201,404,05-Mar-22,05-Mar-22,384,0,1,0
FMR35422501,02-Mar-22,789422,25891201,394,05-Mar-22,05-Mar-22,394,1,1,1
FMR34503301,02-Mar-22,789503,25891201,209,04-Mar-22,05-Mar-22,209,1,0,1
FMR33703601,02-Mar-22,789703,25891201,303,03-Mar-22,03-Mar-22,303,1,1,1
FMR35220201,02-Mar-22,789220,25891201,342,05-Mar-22,05-Mar-22,308,0,1,0
FMR33903503,02-Mar-22,789903,25891201,451,03-Mar-22,03-Mar-22,361,0,1,0
FMR35903201,02-Mar-22,789903,25891201,388,05-Mar-22,06-Mar-22,349,0,0,0
FMR33520201,02-Mar-22,789520,25891201,237,03-Mar-22,06-Mar-22,237,1,0,1
FMR34520201,02-Mar-22,789520,25891201,191,04-Mar-22,05-Mar-22,191,1,0,1
FMR35422501,02-Mar-22,789422,25891501,171,05-Mar-22,05-Mar-22,171,1,1,1
FMR35501601,02-Mar-22,789501,25891501,129,05-Mar-22,05-Mar-22,123,0,1,0
FMR35902601,02-Mar-22,789902,25891501,238,05-Mar-22,05-Mar-22,238,1,1,1
FMR34601501,02-Mar-22,789601,25891501,101,04-Mar-22,04-Mar-22,96,0,1,0
FMR34522603,02-Mar-22,789522,25891501,144,04-Mar-22,07-Mar-22,144,1,0,1
FMR34221601,02-Mar-22,789221,25891501,235,04-Mar-22,04-Mar-22,235,1,1,1
FMR33101501,02-Mar-22,789101,25891501,185,03-Mar-22,03-Mar-22,185,1,1,1
FMR35101502,02-Mar-22,789101,25891501,162,05-Mar-22,05-Mar-22,162,1,1,1
FMR33521501,02-Mar-22,789521,25891501,171,03-Mar-22,06-Mar-22,171,1,0,1
FMR34421603,02-Mar-22,789421,25891501,128,04-Mar-22,06-Mar-22,122,0,0,0
FMR35402501,02-Mar-22,789402,25891501,181,05-Mar-22,05-Mar-22,181,1,1,1
FMR34220501,02-Mar-22,789220,25891501,152,04-Mar-22,04-Mar-22,152,1,1,1
FMR34202502,02-Mar-22,789202,25891501,105,04-Mar-22,04-Mar-22,105,1,1,1
FMR33301502,02-Mar-22,789301,25891501,228,03-Mar-22,03-Mar-22,228,1,1,1
FMR34301501,02-Mar-22,789301,25891501,215,04-Mar-22,05-Mar-22,215,1,0,1
FMR33503603,02-Mar-22,789503,25891602,187,03-Mar-22,03-Mar-22,187,1,1,1
FMR34503602,02-Mar-22,789503,25891602,116,04-Mar-22,04-Mar-22,110,0,1,0
FMR33301602,02-Mar-22,789301,25891602,186,03-Mar-22,05-Mar-22,186,1,0,1
FMR33702602,02-Mar-22,789702,25891602,81,03-Mar-22,03-Mar-22,77,0,1,0
FMR33420602,02-Mar-22,789420,25891602,164,03-Mar-22,04-Mar-22,164,1,0,1
FMR33402602,02-Mar-22,789402,25891602,178,03-Mar-22,03-Mar-22,160,0,1,0
FMR34203602,02-Mar-22,789203,25891602,194,04-Mar-22,04-Mar-22,194,1,1,1
FMR35121602,02-Mar-22,789121,25891602,84,05-Mar-22,04-Mar-22,76,0,1,0
FMR35522602,02-Mar-22,789522,25891602,91,05-Mar-22,06-Mar-22,86,0,0,0
FMR35622603,02-Mar-22,789622,25891602,100,05-Mar-22,05-Mar-22,100,1,1,1
FMR34902602,02-Mar-22,789902,25891602,150,04-Mar-22,04-Mar-22,135,0,1,0
FMR33501602,02-Mar-22,789501,25891602,119,03-Mar-22,03-Mar-22,95,0,1,0
FMR35421602,02-Mar-22,789421,25891602,60,05-Mar-22,06-Mar-22,57,0,0,0
FMR35122602,02-Mar-22,789122,25891602,148,05-Mar-22,05-Mar-22,141,0,1,0
FMR34403602,02-Mar-22,789403,25891602,74,04-Mar-22,04-Mar-22,74,1,1,1
FMR33220101,02-Mar-22,789220,25891101,411,03-Mar-22,02-Mar-22,390,0,1,0
FMR35201303,02-Mar-22,789201,25891101,368,05-Mar-22,05-Mar-22,368,1,1,1
FMR34522101,02-Mar-22,789522,25891101,477,04-Mar-22,04-Mar-22,477,1,1,1
FMR35303101,02-Mar-22,789303,25891101,339,05-Mar-22,04-Mar-22,339,1,1,1
FMR34603601,02-Mar-22,789603,25891101,319,04-Mar-22,04-Mar-22,319,1,1,1
FMR34321101,02-Mar-22,789321,25891101,339,04-Mar-22,05-Mar-22,339,1,0,1
FMR35321101,02-Mar-22,789321,25891101,347,05-Mar-22,04-Mar-22,347,1,1,1
FMR35203601,02-Mar-22,789203,25891101,344,05-Mar-22,05-Mar-22,344,1,1,1
FMR33121101,02-Mar-22,789121,25891101,349,03-Mar-22,05-Mar-22,349,1,0,1
FMR35721103,02-Mar-22,789721,25891101,486,05-Mar-22,05-Mar-22,486,1,1,1
FMR33702602,02-Mar-22,789702,25891101,302,03-Mar-22,03-Mar-22,302,1,1,1
FMR35122502,02-Mar-22,789122,25891101,409,05-Mar-22,06-Mar-22,368,0,0,0
FMR34421402,02-Mar-22,789421,25891101,376,04-Mar-22,07-Mar-22,376,1,0,1
FMR35503502,02-Mar-22,789503,25891101,318,05-Mar-22,05-Mar-22,318,1,1,1
FMR34301101,02-Mar-22,789301,25891101,395,04-Mar-22,04-Mar-22,355,0,1,0
FMR33402602,02-Mar-22,789402,25891101,379,03-Mar-22,03-Mar-22,379,1,1,1
FMR34402603,02-Mar-22,789402,25891101,474,04-Mar-22,04-Mar-22,474,1,1,1
FMR35603601,02-Mar-22,789603,25891401,303,05-Mar-22,05-Mar-22,303,1,1,1
FMR33402602,02-Mar-22,789402,25891401,308,03-Mar-22,03-Mar-22,308,1,1,1
FMR33622402,02-Mar-22,789622,25891401,309,03-Mar-22,03-Mar-22,309,1,1,1
FMR34121401,02-Mar-22,789121,25891401,494,04-Mar-22,07-Mar-22,494,1,0,1
FMR35501401,02-Mar-22,789501,25891401,453,05-Mar-22,04-Mar-22,453,1,1,1
FMR35102401,02-Mar-22,789102,25891401,433,05-Mar-22,05-Mar-22,433,1,1,1
